t_s,raw_u16,voltage_V
102.96,47911,2.412547
103.012,47883,2.411137
103.064,47859,2.409929
103.116,47869,2.410432
103.168,47913,2.412648
103.22,47923,2.413152
103.272,47865,2.410231
103.324,47825,2.408217
103.376,47845,2.409224
103.428,47893,2.411641
103.48,47889,2.41144
103.532,47867,2.410332
103.584,47843,2.409123
103.636,47857,2.409828
103.688,47901,2.412044
103.74,47921,2.413051
103.792,47887,2.411339
103.844,47877,2.410835
103.896,47905,2.412245
103.948,47941,2.414058
104.0,47933,2.413655
104.052,47895,2.411742
104.104,47871,2.410533
104.156,47891,2.41154
104.208,47929,2.413454
104.26,47905,2.412245
104.312,47879,2.410936
104.364,47853,2.409627
104.416,47869,2.410432
104.468,47915,2.412749
104.52,47905,2.412245
104.572,47849,2.409426
104.624,47829,2.408418
104.676,47863,2.41013
104.728,47899,2.411943
104.78,47895,2.411742
104.832,47839,2.408922
104.884,47849,2.409426
104.936,47889,2.41144
104.988,47931,2.413554
105.04,47921,2.413051
105.092,47865,2.410231
105.144,47831,2.408519
105.196,47863,2.41013
105.248,47945,2.41426
105.3,47927,2.413353
105.352,47881,2.411037
105.404,47875,2.410735
105.456,47911,2.412547
105.508,47951,2.414562
105.56,47913,2.412648
105.612,47903,2.412144
105.664,47869,2.410432
105.716,47887,2.411339
105.768,47915,2.412749
105.82,47891,2.41154
105.872,47839,2.408922
105.924,47837,2.408821
105.976,47903,2.412144
106.028,47897,2.411842
106.08,47881,2.411037
106.132,47843,2.409123
106.184,47835,2.40872
106.236,47875,2.410735
106.288,47893,2.411641
106.34,47853,2.409627
106.392,47807,2.40731
106.444,47811,2.407512
106.496,47845,2.409224
106.548,47883,2.411137
106.6,47865,2.410231
106.652,47853,2.409627
106.704,47865,2.410231
106.756,47927,2.413353
106.808,47953,2.414662
106.86,47915,2.412749
106.912,47881,2.411037
106.964,47855,2.409728
107.016,47899,2.411943
107.068,47887,2.411339
107.12,47861,2.41003
107.172,47807,2.40731
107.224,47807,2.40731
107.276,47863,2.41013
107.328,47871,2.410533
107.38,47847,2.409325
107.432,47793,2.406606
107.484,47785,2.406203
107.536,47831,2.408519
107.588,47855,2.409728
107.64,47815,2.407714
107.692,47757,2.404793
107.744,47757,2.404793
107.796,47805,2.40721
107.848,47821,2.408016
107.9,47797,2.406807
107.952,47745,2.404189
108.004,47749,2.40439
108.056,47807,2.40731
108.108,47835,2.40872
108.16,47811,2.407512
108.212,47745,2.404189
108.264,47765,2.405196
108.316,47821,2.408016
108.368,47837,2.408821
108.42,47797,2.406807
108.472,47735,2.403685
108.524,47729,2.403383
108.576,47769,2.405397
108.628,47839,2.408922
108.68,47827,2.408318
108.732,47813,2.407612
108.784,47865,2.410231
108.836,47981,2.416072
108.888,48043,2.419194
108.94,48019,2.417986
108.992,47999,2.416979
109.044,47997,2.416878
109.096,48067,2.420403
109.148,48113,2.422719
109.2,48111,2.422618
109.252,48111,2.422618
109.304,48223,2.428258
109.356,48393,2.436818
109.408,48513,2.442861
109.46,48569,2.445681
109.512,48623,2.4484
109.564,48705,2.452529
109.616,48829,2.458773
109.668,48905,2.4626
109.72,49023,2.468542
109.772,49285,2.481735
109.824,49709,2.503085
109.876,50207,2.528162
109.928,50643,2.550116
109.98,51053,2.570762
110.032,51479,2.592213
110.084,51968,2.616836
110.136,52382,2.637684
110.188,52626,2.64997
110.24,52746,2.656013
110.292,52816,2.659538
110.344,52934,2.66548
110.396,53088,2.673234
110.448,53136,2.675651
110.5,53112,2.674442
110.552,53092,2.673436
110.604,53140,2.675852
110.656,53160,2.67686
110.708,53166,2.677162
110.76,53128,2.675248
110.812,53076,2.67263
110.864,53136,2.675651
110.916,53228,2.680284
110.968,53244,2.68109
111.02,53216,2.679679
111.072,53256,2.681694
111.124,53324,2.685118
111.176,53424,2.690153
111.228,53464,2.692168
111.28,53432,2.690556
111.332,53430,2.690456
111.384,53482,2.693074
111.436,53574,2.697707
111.488,53574,2.697707
111.54,53542,2.696095
111.592,53518,2.694886
111.644,53582,2.698109
111.696,53659,2.701987
111.748,53659,2.701987
111.8,53657,2.701886
111.852,53619,2.699973
111.904,53655,2.701785
111.956,53643,2.701181
112.008,53462,2.692067
112.06,53182,2.677967
112.112,52942,2.665882
112.164,52752,2.656315
112.216,52560,2.646647
112.268,52342,2.63567
112.32,52058,2.621369
112.372,51880,2.612406
112.424,51874,2.612104
112.476,51928,2.614822
112.528,51922,2.61452
112.58,51880,2.612406
112.632,51816,2.609183
112.684,51858,2.611298
112.736,51912,2.614017
112.788,51908,2.613815
112.84,51870,2.611902
112.892,51846,2.610694
112.944,51850,2.610895
112.996,51896,2.613211
113.048,51932,2.615024
113.1,51890,2.612909
113.152,51872,2.612003
113.204,51870,2.611902
113.256,51906,2.613715
113.308,51908,2.613815
113.36,51884,2.612607
113.412,51876,2.612204
113.464,51930,2.614923
113.516,51948,2.61583
113.568,51942,2.615527
113.62,51950,2.61593
113.672,51948,2.61583
113.724,51976,2.61724
113.776,52026,2.619758
113.828,51998,2.618348
113.88,51936,2.615225
113.932,51930,2.614923
113.984,51968,2.616836
114.036,51976,2.61724
114.088,51954,2.616132
114.14,51914,2.614118
114.192,51866,2.6117
114.244,51912,2.614017
114.296,51964,2.616635
114.348,51952,2.616031
114.4,51914,2.614118
114.452,51914,2.614118
114.504,51938,2.615326
114.556,51960,2.616434
114.608,51982,2.617542
114.66,51928,2.614822
114.712,51896,2.613211
114.764,51934,2.615125
114.816,51958,2.616333
114.868,51942,2.615527
114.92,51918,2.614319
114.972,51912,2.614017
115.024,51944,2.615628
115.076,51986,2.617743
115.128,51980,2.617441
115.18,51954,2.616132
115.232,51954,2.616132
115.284,51988,2.617844
115.336,52010,2.618952
115.388,51970,2.616937
115.44,51938,2.615326
115.492,51934,2.615125
115.544,51972,2.617038
115.596,51972,2.617038
115.648,51946,2.615729
115.7,51902,2.613513
115.752,51892,2.61301
115.804,51958,2.616333
115.856,51978,2.61734
115.908,51954,2.616132
115.96,51908,2.613815
116.012,51914,2.614118
116.064,51924,2.614621
116.116,51950,2.61593
116.168,51918,2.614319
116.22,51872,2.612003
116.272,51872,2.612003
116.324,51938,2.615326
116.376,51952,2.616031
116.428,51926,2.614722
116.48,51914,2.614118
116.532,51888,2.612808
116.584,51944,2.615628
116.636,51964,2.616635
116.688,51940,2.615427
116.74,51878,2.612305
116.792,51890,2.612909
116.844,51938,2.615326
116.896,51962,2.616534
116.948,51958,2.616333
117.0,51930,2.614923
117.052,51938,2.615326
117.104,51982,2.617542
117.156,51962,2.616534
117.208,51954,2.616132
117.26,51914,2.614118
117.312,51880,2.612406
117.364,51928,2.614822
117.416,51922,2.61452
117.468,51894,2.61311
117.52,51834,2.610089
117.572,51862,2.611499
117.624,51884,2.612607
117.676,51868,2.611801
117.728,51854,2.611096
117.78,51808,2.60878
117.832,51808,2.60878
117.883,51840,2.610391
117.935,51878,2.612305
117.987,51864,2.6116
118.038,51806,2.608679
118.09,51824,2.609586
118.142,51864,2.6116
118.194,51906,2.613715
118.246,51908,2.613815
118.298,51870,2.611902
118.35,51838,2.61029
118.402,51850,2.610895
118.454,51924,2.614621
118.506,51956,2.616232
118.558,51974,2.617139
118.61,51986,2.617743
118.662,52036,2.620261
118.714,52140,2.625498
118.766,52240,2.630533
118.818,52294,2.633253
118.87,52340,2.635569
118.922,52462,2.641712
118.974,52666,2.651984
119.026,52868,2.662156
119.078,53044,2.671019
119.13,53170,2.677363
119.182,53374,2.687636
119.234,53630,2.700526
119.286,53848,2.711504
119.338,53969,2.717597
119.39,54011,2.719712
119.442,54093,2.72384
119.494,54217,2.730085
119.546,54329,2.735724
119.598,54331,2.735825
119.65,54367,2.737638
119.702,54401,2.73935
119.754,54525,2.745594
119.806,54599,2.74932
119.858,54601,2.749421
119.91,54577,2.748212
119.962,54597,2.74922
120.014,54669,2.752845
120.066,54661,2.752442
120.118,54629,2.750831
120.17,54565,2.747608
120.222,54571,2.74791
120.274,54605,2.749622
120.326,54609,2.749824
120.378,54587,2.748716
120.43,54575,2.748112
120.482,54611,2.749924
120.534,54683,2.75355
120.586,54725,2.755665
120.638,54751,2.756974
120.69,54799,2.759391
120.742,54889,2.763923
120.794,55023,2.77067
120.846,55095,2.774296
120.898,55117,2.775404
120.95,55133,2.77621
121.002,55199,2.779533
121.054,55275,2.78336
121.105,55317,2.785475
121.157,55301,2.784669
121.209,55251,2.782152
121.261,55253,2.782252
121.313,55309,2.785072
121.365,55343,2.786784
121.417,55333,2.78628
121.469,55279,2.783562
121.521,55261,2.782655
121.573,55313,2.785273
121.625,55339,2.786583
121.677,55321,2.785676
121.729,55273,2.783259
121.781,55257,2.782454
121.833,55279,2.783562
121.885,55313,2.785273
121.937,55295,2.784367
121.989,55237,2.781446
122.041,55239,2.781547
122.093,55289,2.784065
122.145,55331,2.78618
122.197,55277,2.783461
122.249,55213,2.780238
122.301,55081,2.773591
122.353,54997,2.769361
122.405,54899,2.764427
122.457,54727,2.755766
122.509,54519,2.745292
122.561,54349,2.736732
122.613,54277,2.733106
122.665,54169,2.727668
122.717,54125,2.725452
122.769,54043,2.721323
122.821,54013,2.719812
122.873,54069,2.722632
122.925,54099,2.724143
122.977,54079,2.723136
123.029,54041,2.721222
123.081,54031,2.720719
123.133,54075,2.722934
123.185,54087,2.723538
123.237,54067,2.722531
123.289,54009,2.719611
123.341,54025,2.720416
123.393,54067,2.722531
123.445,54107,2.724546
123.497,54085,2.723438
123.549,54023,2.720316
123.601,54061,2.722229
123.653,54109,2.724646
123.705,54121,2.72525
123.757,54081,2.723236
123.809,54025,2.720416
123.861,53993,2.718805
123.913,54061,2.722229
123.965,54089,2.723639
124.017,54047,2.721524
124.069,53993,2.718805
124.121,54007,2.71951
124.173,54045,2.721424
124.225,54097,2.724042
124.277,54081,2.723236
124.329,54009,2.719611
124.381,54017,2.720014
124.433,54057,2.722028
124.485,54091,2.72374
124.537,54059,2.722129
124.589,54007,2.71951
124.641,53983,2.718302
124.693,54027,2.720517
124.745,54069,2.722632
124.797,54051,2.721726
124.849,54025,2.720416
124.901,54029,2.720618
124.953,54067,2.722531
125.005,54105,2.724445
125.057,54085,2.723438
125.109,54049,2.721625
125.161,54041,2.721222
125.213,54097,2.724042
125.265,54113,2.724848
125.317,54089,2.723639
125.369,54039,2.721122
125.421,54031,2.720719
125.473,54073,2.722833
125.525,54105,2.724445
125.577,54083,2.723337
125.629,54025,2.720416
125.681,54015,2.719913
125.733,54043,2.721323
125.785,54081,2.723236
125.837,54073,2.722833
125.889,54001,2.719208
125.941,53977,2.718
125.993,53999,2.719107
126.045,54003,2.719309
126.097,53971,2.717697
126.149,53929,2.715583
126.201,53921,2.71518
126.253,53949,2.71659
126.305,54011,2.719712
126.357,53995,2.718906
126.409,53969,2.717597
126.461,53985,2.718402
126.513,54029,2.720618
126.565,54057,2.722028
126.617,54039,2.721122
126.669,53997,2.719006
126.721,53999,2.719107
126.773,54017,2.720014
126.825,54033,2.720819
126.877,54001,2.719208
126.929,53945,2.716388
126.981,53963,2.717294
127.033,53995,2.718906
127.085,54035,2.72092
127.136,54013,2.719812
127.188,53997,2.719006
127.24,53971,2.717697
127.292,54005,2.71941
127.344,54055,2.721927
127.396,54035,2.72092
127.447,54005,2.71941
127.499,53959,2.717093
127.551,53959,2.717093
127.603,54019,2.720114
127.655,54055,2.721927
127.707,54029,2.720618
127.759,53995,2.718906
127.811,53985,2.718402
127.863,54017,2.720014
127.915,54025,2.720416
127.967,54031,2.720719
128.019,53965,2.717395
128.071,53957,2.716992
128.123,53991,2.718704
128.175,54015,2.719913
128.227,54011,2.719712
128.279,53969,2.717597
128.331,53991,2.718704
128.383,53995,2.718906
128.435,54007,2.71951
128.486,54023,2.720316
128.538,53991,2.718704
128.59,53977,2.718
128.642,53991,2.718704
128.694,54037,2.721021
128.746,54027,2.720517
128.798,53989,2.718604
128.85,53989,2.718604
128.902,53981,2.718201
128.954,54013,2.719812
129.006,54017,2.720014
129.058,53991,2.718704
129.11,53957,2.716992
129.162,53967,2.717496
129.214,54029,2.720618
129.266,54039,2.721122
129.318,54007,2.71951
129.37,53977,2.718
129.422,53981,2.718201
129.474,54027,2.720517
129.526,54033,2.720819
129.578,54011,2.719712
129.63,53963,2.717294
129.682,53995,2.718906
129.734,54041,2.721222
129.786,54057,2.722028
129.838,54033,2.720819
129.89,53989,2.718604
129.942,53995,2.718906
129.994,54017,2.720014
130.046,54033,2.720819
130.098,53983,2.718302
130.15,53957,2.716992
130.202,53929,2.715583
130.254,53967,2.717496
130.306,53993,2.718805
130.358,53971,2.717697
130.41,53929,2.715583
130.462,53943,2.716287
130.514,53989,2.718604
130.566,54007,2.71951
130.618,54011,2.719712
130.67,54005,2.71941
130.722,54007,2.71951
130.774,54055,2.721927
130.826,54091,2.72374
130.878,54057,2.722028
130.93,54017,2.720014
130.982,54003,2.719309
131.034,54049,2.721625
131.086,54049,2.721625
131.138,54019,2.720114
131.19,53975,2.717899
131.242,53975,2.717899
131.294,54017,2.720014
131.346,54035,2.72092
131.397,54017,2.720014
131.449,53963,2.717294
131.501,53961,2.717194
131.553,53991,2.718704
131.605,54025,2.720416
131.657,54019,2.720114
131.709,53977,2.718
131.761,53971,2.717697
131.813,53995,2.718906
131.865,54051,2.721726
131.917,54037,2.721021
131.969,54015,2.719913
132.021,53999,2.719107
132.073,54021,2.720215
132.125,54065,2.722431
132.177,54053,2.721826
132.229,54017,2.720014
132.281,53979,2.7181
132.333,54003,2.719309
132.385,54051,2.721726
132.437,54041,2.721222
132.489,54009,2.719611
132.541,53967,2.717496
132.593,54017,2.720014
132.645,54065,2.722431
132.697,54069,2.722632
132.749,54033,2.720819
132.801,53989,2.718604
132.853,54011,2.719712
132.905,54047,2.721524
132.957,54063,2.72233
133.009,54001,2.719208
133.061,53975,2.717899
133.113,53993,2.718805
133.165,54049,2.721625
133.217,54049,2.721625
133.269,54005,2.71941
133.321,53985,2.718402
133.373,54029,2.720618
133.425,54075,2.722934
133.477,54059,2.722129
133.529,54019,2.720114
133.581,53977,2.718
133.633,53999,2.719107
133.685,54049,2.721625
133.737,54047,2.721524
133.789,53985,2.718402
133.841,53965,2.717395
133.893,53995,2.718906
133.945,54063,2.72233
133.997,54063,2.72233
134.049,54025,2.720416
134.101,54003,2.719309
134.153,54025,2.720416
134.205,54069,2.722632
134.257,54059,2.722129
134.309,54053,2.721826
134.361,54009,2.719611
134.413,54019,2.720114
134.465,54057,2.722028
134.517,54051,2.721726
134.569,54021,2.720215
134.621,54003,2.719309
134.673,54017,2.720014
134.725,54023,2.720316
134.777,54007,2.71951
134.829,53983,2.718302
134.881,53989,2.718604
134.933,54005,2.71941
134.985,54037,2.721021
135.037,54011,2.719712
135.089,53987,2.718503
135.141,53967,2.717496
135.193,54005,2.71941
135.245,54049,2.721625
135.297,54007,2.71951
135.348,53981,2.718201
135.4,53955,2.716892
135.452,53979,2.7181
135.504,54019,2.720114
135.556,54031,2.720719
135.608,54005,2.71941
135.66,53965,2.717395
135.712,54011,2.719712
135.764,54059,2.722129
135.816,54067,2.722531
135.868,54043,2.721323
135.92,54037,2.721021
135.972,54041,2.721222
136.024,54073,2.722833
136.076,54091,2.72374
136.128,54041,2.721222
136.18,53997,2.719006
136.232,54013,2.719812
136.284,54059,2.722129
136.336,54043,2.721323
136.388,54017,2.720014
136.44,53975,2.717899
136.492,53981,2.718201
136.544,54041,2.721222
136.596,54083,2.723337
136.648,54043,2.721323
136.7,53999,2.719107
136.752,54011,2.719712
136.804,54057,2.722028
136.856,54083,2.723337
136.908,54065,2.722431
136.96,54011,2.719712
137.012,53981,2.718201
137.064,54025,2.720416
137.116,54049,2.721625
137.168,54019,2.720114
137.22,53979,2.7181
137.272,53979,2.7181
137.324,53987,2.718503
137.376,54027,2.720517
137.428,54015,2.719913
137.48,53963,2.717294
137.532,53971,2.717697
137.584,54017,2.720014
137.636,54057,2.722028
137.688,54021,2.720215
137.74,54013,2.719812
137.792,53999,2.719107
137.844,54023,2.720316
137.896,54051,2.721726
137.948,54025,2.720416
138.0,53969,2.717597
138.052,53941,2.716187
138.104,53991,2.718704
138.156,54005,2.71941
138.208,53977,2.718
138.26,53959,2.717093
138.312,53949,2.71659
138.364,53987,2.718503
138.416,54019,2.720114
138.468,53993,2.718805
138.52,53981,2.718201
138.572,53985,2.718402
138.624,54045,2.721424
138.676,54051,2.721726
138.728,54043,2.721323
138.78,53973,2.717798
138.832,53979,2.7181
138.884,54019,2.720114
138.936,54005,2.71941
138.988,53987,2.718503
139.04,53931,2.715683
139.092,53941,2.716187
139.144,54007,2.71951
139.195,54071,2.722733
139.247,54059,2.722129
139.299,54019,2.720114
139.351,54025,2.720416
139.403,54059,2.722129
139.455,54091,2.72374
139.507,54075,2.722934
139.559,54003,2.719309
139.611,53989,2.718604
139.663,53997,2.719006
139.715,54029,2.720618
139.767,54015,2.719913
139.819,53975,2.717899
139.871,53963,2.717294
139.923,53983,2.718302
139.975,54027,2.720517
140.027,54019,2.720114
140.079,53989,2.718604
140.131,53987,2.718503
140.183,54035,2.72092
140.234,54079,2.723136
140.286,54071,2.722733
140.338,54037,2.721021
140.39,54005,2.71941
140.442,54037,2.721021
140.494,54081,2.723236
140.546,54083,2.723337
140.598,54027,2.720517
140.65,53983,2.718302
140.702,53995,2.718906
140.754,54045,2.721424
140.806,54065,2.722431
140.858,54039,2.721122
140.91,53999,2.719107
140.962,53999,2.719107
141.014,54053,2.721826
141.066,54071,2.722733
141.118,54053,2.721826
141.17,54007,2.71951
141.222,54007,2.71951
141.273,54027,2.720517
141.325,54067,2.722531
141.377,54049,2.721625
141.429,53995,2.718906
141.481,54013,2.719812
141.533,54037,2.721021
141.585,54069,2.722632
141.637,54043,2.721323
141.689,54027,2.720517
141.741,54011,2.719712
141.793,54035,2.72092
141.845,54067,2.722531
141.897,54041,2.721222
141.949,54015,2.719913
142.001,53999,2.719107
142.053,54043,2.721323
142.105,54057,2.722028
142.157,54037,2.721021
142.209,54005,2.71941
142.261,54015,2.719913
142.313,54061,2.722229
142.365,54089,2.723639
142.417,54077,2.723035
142.469,54029,2.720618
142.521,54017,2.720014
142.573,54075,2.722934
142.625,54105,2.724445
142.677,54069,2.722632
142.729,54017,2.720014
142.781,54001,2.719208
142.833,54029,2.720618
142.885,54067,2.722531
142.937,54045,2.721424
142.989,53979,2.7181
143.041,53969,2.717597
143.093,54007,2.71951
143.145,54035,2.72092
143.196,54029,2.720618
143.248,54021,2.720215
143.3,53993,2.718805
143.352,54015,2.719913
143.404,54069,2.722632
143.456,54065,2.722431
143.508,54019,2.720114
143.56,53991,2.718704
143.612,54009,2.719611
143.664,54019,2.720114
143.716,54025,2.720416
143.768,53989,2.718604
143.82,53959,2.717093
143.872,53973,2.717798
143.924,54019,2.720114
143.976,54009,2.719611
144.028,53981,2.718201
144.08,53961,2.717194
144.132,53981,2.718201
144.184,54029,2.720618
144.236,53997,2.719006
144.288,53971,2.717697
144.34,53941,2.716187
144.392,53967,2.717496
144.444,53975,2.717899
144.496,53943,2.716287
144.548,53901,2.714173
144.6,53869,2.712561
144.652,53905,2.714374
144.704,53933,2.715784
144.756,53935,2.715885
144.808,53903,2.714273
144.86,53907,2.714475
144.912,53951,2.71669
144.964,54001,2.719208
145.016,54009,2.719611
145.068,53971,2.717697
145.12,53945,2.716388
145.172,53953,2.716791
145.224,54003,2.719309
145.276,53991,2.718704
145.328,53947,2.716489
145.38,53935,2.715885
145.432,53947,2.716489
145.484,54001,2.719208
145.536,53989,2.718604
145.588,53945,2.716388
145.64,53905,2.714374
145.692,53804,2.709288
145.744,53628,2.700426
145.796,53354,2.686628
145.848,53084,2.673033
145.9,52732,2.655308
145.952,52378,2.637482
146.004,51976,2.61724
146.056,51390,2.587732
146.108,50663,2.551124
146.16,49645,2.499863
146.212,48319,2.433092
146.264,46859,2.359574
146.316,45444,2.288322
146.368,44048,2.218027
146.42,42753,2.152818
146.472,41589,2.094205
146.524,40653,2.047072
146.576,40057,2.017061
146.628,39831,2.005681
146.68,39703,1.999236
146.732,39591,1.993596
146.785,39467,1.987352
146.837,39333,1.980604
146.889,39267,1.977281
146.941,39263,1.977079
146.993,39323,1.980101
147.045,39363,1.982115
147.097,39407,1.98433
147.149,39431,1.985539
147.201,39483,1.988157
147.253,39453,1.986647
147.305,39315,1.979698
147.357,39087,1.968217
147.409,38853,1.956434
147.461,38645,1.94596
147.513,38459,1.936594
147.565,38273,1.927228
147.617,38083,1.917661
147.669,37861,1.906482
147.721,37614,1.894044
147.773,37288,1.877629
147.825,36808,1.853458
147.877,36044,1.814987
147.929,35210,1.772992
147.981,34303,1.72732
148.033,33161,1.669815
148.085,31891,1.605864
148.137,30486,1.535116
148.189,28894,1.454951
148.241,27232,1.371261
148.293,25479,1.282989
148.345,23403,1.178453
148.397,21016,1.058256
148.449,18876,0.950497
148.501,16809,0.846413
148.553,14947,0.752653
148.605,13272,0.668308
148.657,11886,0.598517
148.709,10812,0.544436
148.761,9985,0.502792
148.813,9533,0.480032
148.865,8965,0.451431
148.917,8501,0.428066
148.969,8037,0.404701
149.021,7707,0.388084
149.073,7297,0.367439
149.125,6963,0.35062
149.177,6791,0.341959
149.229,6757,0.340247
149.281,6857,0.345283
149.333,7001,0.352534
149.385,7129,0.358979
149.437,7105,0.357771
149.489,7129,0.358979
149.541,7097,0.357368
149.593,7047,0.35485
149.645,6893,0.347095
149.697,6705,0.337629
149.749,6509,0.327759
149.801,6333,0.318897
149.853,6285,0.31648
149.905,6177,0.311041
149.957,6195,0.311948
150.009,6259,0.31517
150.061,6353,0.319904
150.113,6559,0.330277
150.165,6711,0.337931
150.217,6829,0.343873
150.269,6973,0.351124
150.321,7171,0.361094
150.373,7345,0.369856
150.425,7501,0.377711
150.477,7645,0.384962
150.529,7571,0.381236
150.582,7521,0.378718
150.634,7555,0.38043
150.686,7539,0.379625
150.738,7521,0.378718
150.79,7603,0.382847
150.842,7819,0.393724
150.895,8031,0.404399
150.947,8385,0.422225
150.999,8667,0.436425
151.051,8871,0.446697
151.103,9111,0.458782
151.155,9268,0.466688
151.207,9260,0.466285
151.259,9106,0.458531
151.311,8970,0.451682
151.364,8846,0.445438
151.416,8790,0.442618
151.468,8788,0.442518
151.52,8822,0.44423
151.572,8920,0.449165
151.624,9056,0.456013
151.676,9126,0.459538
151.728,9190,0.46276
151.781,9260,0.466285
151.833,9404,0.473536
151.885,9520,0.479377
151.937,9594,0.483104
151.989,9674,0.487132
152.041,9732,0.490053
152.093,9892,0.498109
152.145,10024,0.504756
152.198,10134,0.510295
152.25,10254,0.516338
152.302,10458,0.52661
152.355,10680,0.537789
152.407,10868,0.547256
152.459,11062,0.557024
152.512,11240,0.565988
152.564,11434,0.575756
152.616,11594,0.583813
152.669,11694,0.588849
152.721,11768,0.592575
152.773,11854,0.596905
152.825,11928,0.600632
152.877,11942,0.601337
152.929,11954,0.601941
152.982,11922,0.60033
153.034,11756,0.591971
153.086,11340,0.571023
153.139,10882,0.547961
153.191,10430,0.5252
153.243,10032,0.505159
153.296,9646,0.485722
153.348,9282,0.467393
153.4,9136,0.460041
153.452,9236,0.465077
153.504,9698,0.488341
153.556,10248,0.516036
153.609,10860,0.546853
153.661,11488,0.578476
153.713,12174,0.613019
153.766,12802,0.644642
153.818,13252,0.667301
153.87,13664,0.688048
153.923,13979,0.703909
153.975,14181,0.714081
154.027,14271,0.718613
154.08,14325,0.721332
154.132,14371,0.723648
154.184,14415,0.725864
154.237,14413,0.725763
154.289,14381,0.724152
154.341,14365,0.723346
154.394,14397,0.724958
154.446,14411,0.725663
154.498,14403,0.72526
154.55,14373,0.723749
154.602,14391,0.724656
154.654,14461,0.72818
154.707,14463,0.728281
154.759,14439,0.727073
154.811,14433,0.72677
154.864,14471,0.728684
154.916,14513,0.730799
154.968,14509,0.730597
155.021,14491,0.729691
155.073,14493,0.729792
155.125,14517,0.731
155.178,14511,0.730698
155.23,14491,0.729691
155.282,14525,0.731403
155.335,14557,0.733014
155.387,14563,0.733317
155.439,14589,0.734626
155.492,14587,0.734525
155.544,14613,0.735834
155.596,14637,0.737043
155.649,14613,0.735834
155.701,14583,0.734324
155.753,14581,0.734223
155.806,14605,0.735431
155.858,14529,0.731604
155.91,14519,0.731101
155.963,14571,0.733719
156.015,14561,0.733216
156.067,14595,0.734928
156.12,14575,0.733921
156.172,14547,0.732511
156.224,14577,0.734021
156.277,14633,0.736841
156.329,14643,0.737345
156.381,14583,0.734324
156.434,14647,0.737546
156.486,14665,0.738453
156.538,14667,0.738553
156.591,14675,0.738956
156.643,14695,0.739963
156.695,14709,0.740668
156.748,14639,0.737144
156.8,14605,0.735431
156.852,14571,0.733719
156.905,14525,0.731403
156.957,14517,0.731
157.009,14443,0.727274
157.061,14225,0.716297
157.114,14075,0.708743
157.166,13909,0.700384
157.218,13727,0.69122
157.271,13577,0.683667
157.323,13501,0.67984
157.375,13373,0.673394
157.428,13277,0.66856
157.48,13301,0.669769
157.532,13325,0.670977
157.585,13403,0.674905
157.637,13449,0.677221
157.689,13403,0.674905
157.742,13335,0.671481
157.794,12562,0.632557
157.846,11464,0.577267
157.899,10372,0.52228
157.951,9161,0.4613
158.003,7993,0.402486
158.056,6839,0.344376
158.108,5680,0.286015
158.16,4508,0.226999
158.212,4042,0.203534
158.264,3952,0.199002
158.317,3822,0.192456
158.369,3778,0.19024
158.421,3722,0.18742
158.473,3656,0.184097
158.525,3636,0.18309
158.577,3620,0.182284
158.629,3630,0.182788
158.682,3620,0.182284
158.734,3664,0.1845
158.786,3688,0.185708
158.839,3726,0.187622
158.891,3752,0.188931
158.943,3750,0.18883
158.995,3742,0.188428
159.047,3714,0.187018
159.1,3678,0.185205
159.152,3610,0.181781
159.204,3584,0.180472
159.257,3530,0.177752
159.309,3514,0.176947
159.361,3524,0.17745
159.414,3562,0.179364
159.466,3596,0.181076
159.518,3656,0.184097
159.57,3704,0.186514
159.622,3770,0.189837
159.674,3846,0.193664
159.726,3892,0.195981
159.778,3938,0.198297
159.831,3966,0.199707
159.883,4036,0.203232
159.935,4084,0.205649
159.988,4146,0.208771
160.04,4172,0.21008
160.092,4210,0.211994
160.145,4252,0.214108
160.197,4296,0.216324
160.249,4343,0.218691
160.301,4371,0.220101
160.353,4389,0.221007
160.406,4409,0.222014
160.458,4425,0.22282
160.51,4425,0.22282
160.562,4451,0.224129
160.614,4475,0.225338
160.667,4505,0.226848
160.719,4561,0.229668
160.771,4663,0.234804
160.824,4793,0.24135
160.876,4917,0.247594
160.928,4989,0.25122
160.98,5049,0.254241
161.032,5093,0.256457
161.085,5125,0.258068
161.137,5125,0.258068
161.189,5089,0.256255
161.241,5043,0.253939
161.293,5035,0.253536
161.346,5049,0.254241
161.398,5035,0.253536
161.45,5071,0.255349
161.503,5117,0.257665
161.555,5163,0.259982
161.607,5237,0.263708
161.66,5283,0.266024
161.712,5315,0.267636
161.764,5371,0.270455
161.817,5447,0.274282
161.869,5481,0.275994
161.921,5509,0.277404
